name,isin,url
Baillie Gifford Emerging Markets Leading Companies B Dis GBP,GB00B06HZP43,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=bnQQefjqX0g%3D&Isin=GB00B06HZP43&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford European B Acc,GB0006058258,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=vjsYdz610nc%3D&Isin=GB0006058258&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford European B Inc,GB0006057391,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Cn2pfyNhi5U%3D&Isin=GB0006057391&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Alpha Growth B Acc,GB00B61DJ021,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=C%2B8wFaRfEGw%3D&Isin=GB00B61DJ021&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Alpha Growth B Inc,GB00B3PPZ729,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MeorBXywG08%3D&Isin=GB00B3PPZ729&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Discovery B Acc,GB0006059330,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=nO7Vdi9%2FiLM%3D&Isin=GB0006059330&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Discovery B Inc,GB0006059223,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0Rjm1tiUGds%3D&Isin=GB0006059223&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Income Growth B Acc,GB0005772479,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=CBCRk0kEc%2FY%3D&Isin=GB0005772479&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Global Income Growth B Inc,GB0005772586,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=4X4EnYib6%2Bw%3D&Isin=GB0005772586&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford High Yield Bond B Acc,GB00B1W0GF10,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=sxolYz%2BohqE%3D&Isin=GB00B1W0GF10&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford High Yield Bond B Inc,GB0030816713,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0Kh6rkF8OW4%3D&Isin=GB0030816713&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford International B Acc,GB0005941272,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=1RhwWyKaVk0%3D&Isin=GB0005941272&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford International B Inc,GB0005940316,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=TCUdXCWY2nY%3D&Isin=GB0005940316&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Investment Grade Bond B Acc,GB00BYQCYS34,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=x7nIUU4fP90%3D&Isin=GB00BYQCYS34&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
Baillie Gifford Investment Grade Bond B Inc,GB0030816481,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tWQ76ZBFszU%3D&Isin=GB0030816481&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12
